TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6657803","YuGiOh","Darkwing Blast","Blackwing - Vata the Emblem of Wandering","","DABL-EN001","Super Rare","Lightly Played 1st Edition","0.32","","1.5100","0.2000","1","0","0.2000",""
"6658264","YuGiOh","Darkwing Blast","Mereologic Aggregator","","DABL-EN046","Super Rare","Near Mint 1st Edition","1.58","2.19","2.3800","1.0700","0","0","4.5600",""
"6657942","YuGiOh","Darkwing Blast","Terrors in the Hidden City","","DABL-EN069","Super Rare","Near Mint 1st Edition","0.26","0.21","1.4100","0.1000","1","0","0.1400",""
"668428","YuGiOh","Destiny Board Traveler Promo","Emes the Infinity","","DBT-EN001","Super Rare","Lightly Played Limited","0.70","","1.9600","0.6500","0","0","0.4400",""
"3251169","YuGiOh","Destiny Soldiers","Destiny HERO - Decider","","DESO-EN003","Secret Rare","Near Mint 1st Edition","0.65","0.90","1.5600","0.2500","2","0","0.6600",""
"3251200","YuGiOh","Destiny Soldiers","Destiny HERO - Diamond Dude","","DESO-EN009","Super Rare","Lightly Played 1st Edition","0.29","","1.4300","0.1200","1","0","0.2500",""
"3251159","YuGiOh","Destiny Soldiers","Destiny HERO - Drilldark","","DESO-EN001","Super Rare","Near Mint 1st Edition","0.43","","1.6600","0.3500","0","0","0.4500",""
"3251174","YuGiOh","Destiny Soldiers","Destiny HERO - Dystopia","","DESO-EN004","Secret Rare","Near Mint 1st Edition","1.54","29.98","2.2100","0.9000","0","0","1.3500",""
"3251204","YuGiOh","Destiny Soldiers","Destiny HERO - Malicious","","DESO-EN010","Super Rare","Near Mint 1st Edition","0.43","19.98","1.4100","0.1000","0","0","0.3600",""
"3251214","YuGiOh","Destiny Soldiers","Destiny HERO - Plasma","","DESO-EN012","Super Rare","Near Mint 1st Edition","0.63","1.13","1.6600","0.3500","1","0","0.5900",""
"3003393","YuGiOh","Dimension of Chaos","Beginning Knight","","DOCS-EN022","Super Rare","Lightly Played 1st Edition","2.50","","3.2900","1.9800","0","0","2.2900",""
"3003378","YuGiOh","Dimension of Chaos","Charging Gaia the Fierce Knight","","DOCS-EN019","Ultra Rare","Lightly Played 1st Edition","2.09","","3.1500","1.8400","1","0","1.8700",""
"3003398","YuGiOh","Dimension of Chaos","Evening Twilight Knight","","DOCS-EN023","Super Rare","Lightly Played 1st Edition","6.03","","9.2500","8.0000","0","0","4.4000",""
"3003484","YuGiOh","Dimension of Chaos","Pot of The Forbidden","","DOCS-EN040","Common","Lightly Played 1st Edition","0.56","","1.7200","0.4100","1","0","0.4400",""
"1184726","YuGiOh","Dragons of Legend","Guarded Treasure","","DRLG-EN013","Secret Rare","Near Mint 1st Edition","0.74","","1.7500","0.4400","0","0","0.7100",""
"2905004","YuGiOh","Dragons of Legend 2","Dark Dragon Ritual","","DRL2-EN019","Super Rare","Near Mint 1st Edition","0.30","","1.4700","0.1600","0","0","0.3200",""
"2904990","YuGiOh","Dragons of Legend 2","Lord of the Red","","DRL2-EN016","Secret Rare","Lightly Played 1st Edition","0.74","","2.1300","0.8200","0","0","0.7300",""
"2905000","YuGiOh","Dragons of Legend 2","Paladin of Dark Dragon","","DRL2-EN018","Secret Rare","Lightly Played 1st Edition","0.70","","1.7000","0.3900","0","0","0.3500",""
"2904969","YuGiOh","Dragons of Legend 2","Red-Eyes Black Dragon Sword","","DRL2-EN012","Secret Rare","Near Mint 1st Edition","1.40","","2.4000","1.0900","0","0","1.3900",""
"2904970","YuGiOh","Dragons of Legend 2","Red-Eyes Black Dragon Sword","","DRL2-EN012","Secret Rare","Lightly Played 1st Edition","1.25","","2.2500","0.9400","0","0","1.0400",""
"2905016","YuGiOh","Dragons of Legend 2","Red-Eyes Burn","","DRL2-EN021","Super Rare","Moderately Played 1st Edition","0.56","","2.2900","0.9800","0","0","0.4400",""
"2905037","YuGiOh","Dragons of Legend 2","Shadow Toon","","DRL2-EN025","Super Rare","Heavily Played 1st Edition","0.54","","1.6900","0.3000","0","0","0.5900",""
"2904975","YuGiOh","Dragons of Legend 2","The Claw of Hermos","","DRL2-EN013","Secret Rare","Lightly Played 1st Edition","0.95","","2.0100","0.7000","0","0","0.9000",""
"4579293","YuGiOh","Dragons of Legend: The Complete Series","Awakening of the Possessed - Rasenryu","","DLCS-EN144","Secret Rare","Near Mint Limited","0.46","0.49","1.4500","0.1400","0","0","0.5100",""
"4538472","YuGiOh","Dragons of Legend: The Complete Series","Comic Hand","","DLCS-EN077","Ultra Rare","Near Mint 1st Edition","3.03","19.97","4.3400","3.0300","0","0","3.0600",""
"4538423","YuGiOh","Dragons of Legend: The Complete Series","Dark Dragon Ritual","","DLCS-EN070","Common","Lightly Played 1st Edition","0.26","","1.4700","0.1600","2","0","0.2600",""
"4578907","YuGiOh","Dragons of Legend: The Complete Series","Galaxy Stealth Dragon (Blue)","","DLCS-EN126","Ultra Rare","Near Mint 1st Edition","0.33","0.61","1.5600","0.2500","0","0","0.3200",""
"4579303","YuGiOh","Dragons of Legend: The Complete Series","Hundred Dragon","","DLCS-EN146","Secret Rare","Near Mint Limited","2.02","8.55","3.3100","2.0000","0","0","1.9300",""
"4579308","YuGiOh","Dragons of Legend: The Complete Series","Jinzo - Layered","","DLCS-EN149","Secret Rare","Near Mint Limited","7.65","9.00","6.1800","5.1900","0","0","5.6000",""
"4538438","YuGiOh","Dragons of Legend: The Complete Series","Red-Eyes Burn","","DLCS-EN072","Common","Lightly Played 1st Edition","0.31","","1.7200","0.4100","0","0","0.1900",""
"4538439","YuGiOh","Dragons of Legend: The Complete Series","Red-Eyes Burn","","DLCS-EN072","Common","Moderately Played 1st Edition","0.28","","1.5700","0.0800","0","0","0.0800",""
"4579122","YuGiOh","Dragons of Legend: The Complete Series","Shadow Toon (Green)","","DLCS-EN076","Ultra Rare","Near Mint 1st Edition","0.80","","1.9200","0.6100","0","0","0.5900",""
"4538088","YuGiOh","Dragons of Legend: The Complete Series","Soul Charge","","DLCS-EN016","Common","Lightly Played 1st Edition","0.47","","1.6900","0.3800","0","0","0.3600",""
"4538089","YuGiOh","Dragons of Legend: The Complete Series","Soul Charge","","DLCS-EN016","Common","Moderately Played 1st Edition","0.34","","2.3300","0.3400","0","0","0.4700",""
"4579313","YuGiOh","Dragons of Legend: The Complete Series","Time Wizard of Tomorrow","","DLCS-EN147","Secret Rare","Near Mint Limited","9.02","9.85","9.8500","9.8500","0","0","5.5200",""
"4538448","YuGiOh","Dragons of Legend: The Complete Series","Toon Ancient Gear Golem","","DLCS-EN073","Common","Lightly Played 1st Edition","0.21","0.19","1.5000","0.1900","0","0","0.1600",""
"4538492","YuGiOh","Dragons of Legend: The Complete Series","Toon Briefcase","","DLCS-EN080","Ultra Rare","Near Mint 1st Edition","11.21","19.98","9.5200","9.5200","0","0","1.5900",""
"4538489","YuGiOh","Dragons of Legend: The Complete Series","Toon Mask","","DLCS-EN079","Ultra Rare","Moderately Played 1st Edition","1.16","","","","0","0","0.8300",""
"4579243","YuGiOh","Dragons of Legend: The Complete Series","Toon Mask (Green)","","DLCS-EN079","Ultra Rare","Lightly Played 1st Edition","0.77","","1.9600","0.6500","0","0","0.7200",""
"4579247","YuGiOh","Dragons of Legend: The Complete Series","Toon Mask (Purple)","","DLCS-EN079","Ultra Rare","Near Mint 1st Edition","0.76","","2.0000","0.6900","0","0","0.6200",""
"4538464","YuGiOh","Dragons of Legend: The Complete Series","Toon Rollback","","DLCS-EN075","Common","Moderately Played 1st Edition","0.22","","3.9700","2.6600","0","0","0.2200",""
"4579318","YuGiOh","Dragons of Legend: The Complete Series","Xyz Import","","DLCS-EN145","Secret Rare","Near Mint Limited","1.33","7.55","2.2900","0.9800","0","0","1.6100",""
"652005","YuGiOh","Duel Master's Guide","Dark Paladin","","DMG-001","Secret Rare","Damaged Limited","8.51","","10.9200","10.9200","0","0","8.9000",""
"3988938","YuGiOh","Duel Power","Blue-Eyes Chaos MAX Dragon","","DUPO-EN048","Ultra Rare","Near Mint 1st Edition","1.45","5.50","2.3600","1.0500","0","0","1.2100",""
"3989038","YuGiOh","Duel Power","Crystal Wing Synchro Dragon","","DUPO-EN068","Ultra Rare","Near Mint 1st Edition","1.13","","1.6000","0.2900","1","0","0.9600",""
"3988605","YuGiOh","Duel Power","Dark Magician","","DUPO-EN101","Ultra Rare","Near Mint Limited","1.15","1.96","2.0600","0.7500","0","0","1.1000",""
"3988611","YuGiOh","Duel Power","Elemental HERO Neos","","DUPO-EN102","Ultra Rare","Near Mint Limited","0.54","0.49","1.6000","0.2900","0","0","0.2000",""
"3988973","YuGiOh","Duel Power","Miracle Fusion","","DUPO-EN055","Ultra Rare","Near Mint 1st Edition","0.79","","1.8000","0.4900","0","0","0.7400",""
"3988618","YuGiOh","Duel Power","Stardust Dragon","","DUPO-EN103","Ultra Rare","Near Mint Limited","1.72","2.10","2.5200","1.2100","0","0","1.4100",""
"3988904","YuGiOh","Duel Power","Toon Dark Magician Girl","","DUPO-EN041","Ultra Rare","Lightly Played 1st Edition","8.86","8.86","7.0500","3.0600","0","0","2.9300",""
"1177220","YuGiOh","Duel Terminal 2","Trap Jammer","","DT02-EN049","Duel Terminal Normal Parallel Rare","Lightly Played Limited","0.28","","1.6000","0.2900","1","0","0.8900",""
"676661","YuGiOh","Duelist League Promo","Toon Goblin Attack Force","","DL7-EN001","Super Rare","Moderately Played Limited","1.24","","5.6800","4.3700","0","0","1.6400",""
"7269154","YuGiOh","Duelist Nexus","Altergeist Adminia","","DUNE-EN047","Ultra Rare","Lightly Played 1st Edition","0.24","","1.5500","0.2400","1","0","0.1400",""
"7269358","YuGiOh","Duelist Nexus","Fusion Armament","","DUNE-EN061","Ultra Rare","Near Mint 1st Edition","1.43","1.41","2.3000","0.9900","0","0","2.0800",""
"7270165","YuGiOh","Duelist Nexus","Magician of Faithfulness","","DUNE-EN098","Super Rare","Near Mint 1st Edition","0.46","0.30","1.4100","0.1000","0","0","0.2400",""
"7269333","YuGiOh","Duelist Nexus","Sinful Spoils of Subversion - Snake-Eye","","DUNE-EN060","Secret Rare","Near Mint 1st Edition","4.66","5.49","5.0500","5.0500","0","0","2.7500",""
"7270090","YuGiOh","Duelist Nexus","Synchro Forceback","","DUNE-EN085","Super Rare","Near Mint 1st Edition","0.15","0.12","1.3300","0.0200","1","0","0.1500",""
"7269208","YuGiOh","Duelist Nexus","Unchained Soul Lord of Yama (Quarter Century Secret Rare)","","DUNE-EN049","Quarter Century Secret Rare","Near Mint 1st Edition","76.31","129.71","85.5200","85.5200","0","0","129.5100",""
"545458","YuGiOh","Duelist Pack 1: Jaden Yuki","Elemental Hero Sparkman","","DP1-EN004","Common","Moderately Played 1st Edition","0.14","","1.4000","0.0900","0","0","0.1100",""
"578327","YuGiOh","Duelist Pack 1: Jaden Yuki","Feather Shot","","DP1-EN017","Common","Moderately Played Unlimited","0.03","","1.3500","0.0400","1","0","0.0600",""
"569913","YuGiOh","Duelist Pack 10: Yusei 3","Sonic Chick","","DP10-EN001","Common","Lightly Played Unlimited","0.10","","1.4000","0.0900","0","0","0.0900",""
"537116","YuGiOh","Duelist Pack 11: Crow","Black Return","","DP11-EN030","Super Rare","Lightly Played 1st Edition","0.61","","1.9800","0.6700","0","0","0.9200",""
"468721","YuGiOh","Duelist Pack 11: Crow","Blackwing - Jetstream the Blue Sky","","DP11-EN011","Ultra Rare","Near Mint 1st Edition","2.45","","32.9800","29.9900","0","0","2.7200",""
"537099","YuGiOh","Duelist Pack 11: Crow","Blackwing Armor Master","","DP11-EN013","Super Rare","Lightly Played 1st Edition","4.80","","4.4400","3.1300","0","0","8.8500",""
"578354","YuGiOh","Duelist Pack 3: Jaden Yuki 2","Elemental Hero Dark Neos","","DP03-EN014","Super Rare","Moderately Played Unlimited","1.16","","3.1300","1.8200","0","0","0.9700",""
"571488","YuGiOh","Duelist Pack 6: Jaden Yuki 3","Evil Hero Malicious Edge","","DP06-EN006","Super Rare","Lightly Played Unlimited","2.40","","3.6600","2.3400","0","0","6.0800",""
"546853","YuGiOh","Duelist Pack 6: Jaden Yuki 3","Neo-Spacian Glow Moss","","DP06-EN003","Common","Moderately Played 1st Edition","0.19","","1.4900","0.1800","1","0","0.1900",""
"537128","YuGiOh","Duelist Pack 8: Yusei Fudo","Give and Take","","DP08-EN029","Super Rare","Lightly Played 1st Edition","1.33","","2.2200","0.9100","0","0","1.0000",""
"2894890","YuGiOh","Duelist Pack: Battle City","Buster Blader","","DPBC-EN010","Rare","Moderately Played 1st Edition","0.30","","1.6100","0.3000","0","0","0.3100",""
"545548","YuGiOh","Duelist Pack: Kaiba","Blue-Eyes White Dragon","","DPKB-EN001","Super Rare","Moderately Played 1st Edition","19.78","","46.2500","44.2600","0","0","13.8800",""
"570213","YuGiOh","Duelist Pack: Kaiba","Paladin of White Dragon","","DPKB-EN024","Rare","Lightly Played Unlimited","0.27","","1.5800","0.2700","0","0","0.2600",""
"545566","YuGiOh","Duelist Pack: Kaiba","Peten the Dark Clown","","DPKB-EN019","Rare","Moderately Played 1st Edition","0.37","","1.3800","0.0700","0","0","0.2200",""
"570227","YuGiOh","Duelist Pack: Kaiba","Return from the Different Dimension","","DPKB-EN038","Super Rare","Lightly Played Unlimited","4.55","","5.4900","5.4900","0","0","4.1100",""
"537371","YuGiOh","Duelist Pack: Kaiba","Return from the Different Dimension","","DPKB-EN038","Super Rare","Lightly Played 1st Edition","10.78","","11.9100","10.9200","0","0","13.9100",""
"387236","YuGiOh","Duelist Pack: Kaiba","The White Stone of Legend","","DPKB-EN022","Super Rare","Near Mint Unlimited","1.14","","2.3000","0.9900","1","0","0.9900",""
"569899","YuGiOh","Duelist Pack: Yugi","Black Luster Soldier","","DPYG-EN017","Rare","Lightly Played Unlimited","0.77","","1.9900","0.6800","0","0","0.5700",""
"569883","YuGiOh","Duelist Pack: Yugi","Dark Magician","","DPYG-EN001","Rare","Lightly Played Unlimited","0.32","","1.5500","0.2400","0","0","0.2500",""
"537027","YuGiOh","Duelist Pack: Yugi","Dark Magician","","DPYG-EN001","Rare","Lightly Played 1st Edition","0.42","","1.6800","0.3700","0","0","0.4800",""
"311823","YuGiOh","Duelist Pack: Yugi","Dark Magician Girl","","DPYG-EN008","Super Rare","Near Mint Unlimited","2.44","","3.6900","2.3800","0","0","1.7800",""
"537054","YuGiOh","Duelist Pack: Yugi","Magical Hats","","DPYG-EN028","Rare","Lightly Played 1st Edition","0.22","","1.3800","0.0700","0","0","0.4700",""
"569897","YuGiOh","Duelist Pack: Yugi","Marshmallon","","DPYG-EN015","Rare","Lightly Played Unlimited","0.19","","1.4600","0.1500","1","0","0.2000",""
"311759","YuGiOh","Duelist Pack: Yugi","Mirror Force","","DPYG-EN027","Ultra Rare","Near Mint Unlimited","3.90","","39.9900","39.9900","0","0","3.0900",""
"569901","YuGiOh","Duelist Pack: Yugi","Monster Reborn","","DPYG-EN019","Rare","Lightly Played Unlimited","0.29","","1.5600","0.2500","0","0","0.2300",""
"311727","YuGiOh","Duelist Pack: Yugi","Sorcerer of Dark Magic","","DPYG-EN010","Super Rare","Near Mint Unlimited","8.91","","9.0200","9.0200","0","0","6.5900",""
"311853","YuGiOh","Duelist Pack: Yugi","Summoned Skull","","DPYG-EN002","Super Rare","Near Mint Unlimited","3.01","","4.3000","2.3100","0","0","3.1300",""
"5036569","YuGiOh","Egyptian God Deck: Obelisk the Tormentor","Mare Mare","","EGO1-EN017","Super Rare","Heavily Played 1st Edition","0.03","","1.4400","0.1300","0","0","0.0300",""
"570338","YuGiOh","Elemental Energy","Elemental Hero Bladedge","","EEN-EN007","Super Rare","Lightly Played Unlimited","0.61","","1.6800","0.3700","0","0","1.0200",""
"553936","YuGiOh","Elemental Energy","Elemental HERO Rampart Blaster","","EEN-EN033","Ultra Rare","Damaged Unlimited","0.91","","1.9600","0.6500","0","0","0.6200",""
"855633","YuGiOh","Elemental Energy","Feather Shot (UTR)","","EEN-EN042","Ultimate Rare","Near Mint Unlimited","6.19","","6.1900","6.1900","0","0","5.3300",""
"570380","YuGiOh","Elemental Energy","Hero Barrier","","EEN-EN049","Rare","Lightly Played Unlimited","0.26","","1.6100","0.3000","0","0","0.3000",""
"861801","YuGiOh","Elemental Energy","Queen's Knight (UTR)","","EEN-EN004","Ultimate Rare","Lightly Played Unlimited","16.44","","28.7800","22.7900","0","0","8.8300",""
"660751","YuGiOh","Elemental Energy","Silent Swordsman LV5","","EEN-ENSE4","Secret Rare","Heavily Played Limited","0.39","","1.7000","0.3900","1","0","0.5500",""
"529292","YuGiOh","Elemental Energy","VWXYZ-Dragon Catapult Cannon","","EEN-EN031","Super Rare","Heavily Played 1st Edition","0.50","","1.7300","0.4200","0","0","0.3500",""
"545786","YuGiOh","Enemy of Justice","Elemental Hero Shining Phoenix Enforcer","","EOJ-EN033","Ultra Rare","Moderately Played 1st Edition","6.72","","15.9900","10.0000","0","0","4.4600",""
"578628","YuGiOh","Enemy of Justice","Herald of Purple Light","","EOJ-EN019","Rare","Moderately Played Unlimited","0.58","","1.8900","0.5800","1","0","0.4500",""
"677241","YuGiOh","Eternal Duelist Soul","Graceful Dice","","EDS-002","Secret Rare","Moderately Played Limited","2.09","","3.1100","1.8000","0","0","1.7600",""
"420549","YuGiOh","Extreme Victory","Karakuri Cash Shed","","EXVC-EN074","Super Rare","Near Mint 1st Edition","1.05","","1.9600","0.6500","0","0","1.4800",""
"537697","YuGiOh","Extreme Victory","Meklord Emperor Skiel","","EXVC-EN094","Secret Rare","Lightly Played 1st Edition","1.45","","3.0900","1.7800","0","0","1.2400",""
"265074","YuGiOh","Flaming Eternity","A Feather of the Phoenix","","FET-EN037","Super Rare","Near Mint Unlimited","0.55","","1.8600","0.5500","0","0","0.3800",""
"265095","YuGiOh","Flaming Eternity","Deck Devastation Virus","","FET-EN058","Super Rare","Near Mint Unlimited","5.07","","6.5000","6.5000","0","0","9.5900",""
"562386","YuGiOh","Flaming Eternity","Meteor of Destruction","","FET-EN041","Rare","Heavily Played Unlimited","0.23","","1.6100","0.3000","0","0","0.3100",""
"521280","YuGiOh","Flaming Eternity","Sacred Phoenix of Nephthys","","FET-EN005","Ultra Rare","Damaged 1st Edition","2.63","","4.6200","3.3100","0","0","2.8500",""
"660976","YuGiOh","Forbidden Legacy","Blue-Eyes White Dragon","","FL1-EN001","Secret Rare","Heavily Played Limited","3.05","","6.2000","6.2000","0","0","3.5800",""
"578846","YuGiOh","Force of the Breaker","Crystal Beast Sapphire Pegasus","","FOTB-EN007","Ultra Rare","Moderately Played Unlimited","0.85","","2.2100","0.9000","0","0","0.7800",""
"537783","YuGiOh","Force of the Breaker","Elemental Hero Captain Gold","","FOTB-EN014","Ultra Rare","Lightly Played 1st Edition","4.86","","5.9200","4.6100","0","0","6.8600",""
"862455","YuGiOh","Force of the Breaker","Firewall (UTR)","","FOTB-EN060","Ultimate Rare","Moderately Played Unlimited","1.34","","4.4100","3.0000","0","0","1.2800",""
"578897","YuGiOh","Force of the Breaker","Mass Hypnosis","","FOTB-EN058","Common","Moderately Played Unlimited","0.19","","1.4100","0.1000","1","0","0.0800",""
"570648","YuGiOh","Force of the Breaker","Sky Scourge Invicil","","FOTB-EN023","Super Rare","Lightly Played Unlimited","0.54","","1.8000","0.4900","1","0","0.4100",""
"3314418","YuGiOh","Fusion Enforcers","Elemental HERO Prisma","","FUEN-EN047","Super Rare","Lightly Played 1st Edition","1.44","4.99","2.2900","0.9800","0","0","1.0800",""
"4687604","YuGiOh","Genesis Impact","Bottomless Trap Hole","","GEIM-EN045","Rare","Lightly Played 1st Edition","0.22","0.25","1.4900","0.1800","0","0","0.4100",""
"4861546","YuGiOh","Ghosts From the Past","Dragunity Glow","","GFTP-EN041","Ultra Rare","Lightly Played 1st Edition","1.13","","2.4800","1.1700","0","0","0.6200",""
"4861486","YuGiOh","Ghosts From the Past","Starry Knight Arrival","","GFTP-EN034","Ultra Rare","Lightly Played 1st Edition","0.37","","1.6900","0.3800","1","0","0.2500",""
"4861316","YuGiOh","Ghosts From the Past","Sunseed Genius Loci","","GFTP-EN014","Ultra Rare","Lightly Played 1st Edition","0.41","0.40","1.4500","0.1400","1","0","0.2900",""
"5535233","YuGiOh","Ghosts From the Past: The 2nd Haunting","Chronicle Magician","","GFP2-EN045","Ultra Rare","Near Mint 1st Edition","0.83","0.59","1.6100","0.3000","0","0","0.6300",""
"5535239","YuGiOh","Ghosts From the Past: The 2nd Haunting","Mystical Shine Ball","","GFP2-EN046","Ultra Rare","Lightly Played 1st Edition","0.28","0.27","1.4000","0.0900","0","0","0.1700",""
"5535404","YuGiOh","Ghosts From the Past: The 2nd Haunting","Vision HERO Faris","","GFP2-EN059","Ultra Rare","Lightly Played 1st Edition","0.68","0.99","1.5600","0.2500","1","0","0.5400",""
"537949","YuGiOh","Gladiator's Assault","Cloudian - Sheep Cloud","","GLAS-EN008","Super Rare","Lightly Played 1st Edition","0.82","","1.5600","0.2500","0","0","0.5300",""
"537944","YuGiOh","Gladiator's Assault","Evil Hero Malicious Edge","","GLAS-EN003","Super Rare","Lightly Played 1st Edition","3.79","","5.0600","3.7500","0","0","3.7500",""
"669636","YuGiOh","Gold Series 4: Pyramids Edition","Black Luster Soldier - Envoy of the Beginning","","GLD4-EN013","Gold Rare","Lightly Played Limited","5.29","","14.8900","14.8900","0","0","6.4200",""
"677914","YuGiOh","Hidden Arsenal","Flamvell Guard","","HA01-EN009","Super Rare","Moderately Played Limited","0.34","","1.4600","0.1500","0","0","0.3700",""
"538333","YuGiOh","Hidden Arsenal 2","Jurrac Tyrannus","","HA02-EN038","Secret Rare","Lightly Played 1st Edition","0.97","","1.7100","0.4000","0","0","0.9900",""
"538307","YuGiOh","Hidden Arsenal 2","Medium of the Ice Barrier","","HA02-EN012","Super Rare","Lightly Played 1st Edition","0.53","","1.9600","0.6500","1","0","0.4900",""
"412383","YuGiOh","Hidden Arsenal 3","Jurrac Titano","","HA03-EN039","Secret Rare","Near Mint 1st Edition","2.45","","3.5100","2.2000","0","0","1.0200",""
"538403","YuGiOh","Hidden Arsenal 3","Spellbreaker of the Ice Barrier","","HA03-EN048","Super Rare","Lightly Played 1st Edition","0.35","","1.6000","0.2900","0","0","0.2600",""
"546651","YuGiOh","Hidden Arsenal 4","Defender of the Ice Barrier","","HA04-EN022","Super Rare","Moderately Played 1st Edition","0.30","","1.4500","0.1400","1","0","0.1800",""
"418296","YuGiOh","Hidden Arsenal 4","Jurrac Meteor","","HA04-EN029","Secret Rare","Near Mint Unlimited","6.19","","6.1300","4.8200","0","0","1.5500",""
"738518","YuGiOh","Hidden Arsenal 5: Steelswarm Invasion","Evigishki Soul Ogre","","HA05-EN052","Secret Rare","Near Mint 1st Edition","0.68","","1.7700","0.4600","1","0","0.5400",""
"5463121","YuGiOh","Hidden Arsenal: Chapter 1","Cyber Dragon (Duel Terminal)","","HAC1-EN014","Duel Terminal Technology Ultra Rare","Near Mint 1st Edition","0.60","0.80","1.6600","0.3500","0","0","0.3300",""
"5469302","YuGiOh","Hidden Arsenal: Chapter 1","Fabled Dianaira (Duel Terminal)","","HAC1-EN143","Duel Terminal Technology Common","Moderately Played 1st Edition","","","","","1","0","0.2000",""
"5469330","YuGiOh","Hidden Arsenal: Chapter 1","Fabled Valkyrus (Duel Terminal)","","HAC1-EN144","Duel Terminal Technology Common","Near Mint 1st Edition","0.27","","1.5000","0.1900","0","0","0.2100",""
"571408","YuGiOh","Invasion of Chaos","Big Burn","","IOC-047","Super Rare","Lightly Played Unlimited","0.50","","1.6600","0.3500","0","0","0.8500",""
"571361","YuGiOh","Invasion of Chaos","Chaos Emperor Dragon - Envoy of the End","","IOC-000","Secret Rare","Lightly Played Unlimited","18.82","","19.9900","19.9900","0","0","19.8400",""
"264660","YuGiOh","Invasion of Chaos","D.D. Scout Plane","","IOC-012","Super Rare","Near Mint Unlimited","0.61","","1.7600","0.4500","0","0","0.5200",""
"275540","YuGiOh","Invasion of Chaos","D.D. Scout Plane","","IOC-012","Super Rare","Near Mint 1st Edition","4.28","","7.7900","7.7900","0","0","4.4500",""
"579631","YuGiOh","Invasion of Chaos","Giga Gagagigo","","IOC-056","Common","Moderately Played Unlimited","0.36","","1.6200","0.3100","1","0","0.2400",""
"571385","YuGiOh","Invasion of Chaos","Gren Maju Da Eiza","","IOC-024","Common","Lightly Played Unlimited","0.25","","1.4400","0.1300","0","0","0.1300",""
"571393","YuGiOh","Invasion of Chaos","Heart of the Underdog","","IOC-032","Common","Lightly Played Unlimited","0.31","","1.5900","0.2800","0","0","0.3000",""
"571435","YuGiOh","Invasion of Chaos","Hyper Hammerhead","","IOC-074","Common","Lightly Played Unlimited","0.11","","1.3900","0.0800","0","0","0.0700",""
"563230","YuGiOh","Invasion of Chaos","Levia-Dragon - Daedalus","","IOC-083","Ultra Rare","Heavily Played Unlimited","1.09","","2.3100","1.0000","0","0","1.0700",""
"264734","YuGiOh","Invasion of Chaos","Mataza the Zapper","","IOC-086","Rare","Near Mint Unlimited","0.47","","1.5600","0.2500","0","0","0.4600",""
"571395","YuGiOh","Invasion of Chaos","Ojama Delta Hurricane!!","","IOC-034","Common","Lightly Played Unlimited","0.12","","1.3200","0.0100","0","0","0.1100",""
"571457","YuGiOh","Invasion of Chaos","Salvage","","IOC-096","Common","Lightly Played Unlimited","0.32","","1.4600","0.1500","0","0","0.2200",""
"7021326","YuGiOh","Invasion of Chaos (25th Anniversary Edition)","Orca Mega-Fortress of Darkness","","IOC-EN084","Super Rare","Lightly Played Unlimited","0.66","","1.4100","0.1000","0","0","1.2400",""
"1130689","YuGiOh","Judgment of the Light","Bujintei Susanowo (UTR)","","JOTL-EN057","Ultimate Rare","Lightly Played 1st Edition","7.72","","8.2300","8.2300","1","0","7.1700",""
"1138448","YuGiOh","Judgment of the Light","Transmodify","","JOTL-EN067","Secret Rare","Lightly Played Unlimited","1.15","","2.1000","0.7900","0","0","0.7400",""
"3006630","YuGiOh","King of Games: Yugi's Legendary Decks","Card Destruction","","YGLD-ENB27","Common","Moderately Played 1st Edition","0.30","","1.5600","0.2500","1","0","0.3500",""
"3006509","YuGiOh","King of Games: Yugi's Legendary Decks","Dark Magician Girl (B)","","YGLD-ENB03","Ultra Rare","Lightly Played 1st Edition","1.85","","2.7600","1.4500","0","0","1.3500",""
"3006650","YuGiOh","King of Games: Yugi's Legendary Decks","De-Fusion","","YGLD-ENB31","Common","Moderately Played 1st Edition","0.29","","1.5500","0.2400","0","0","0.1900",""
"3007143","YuGiOh","King of Games: Yugi's Legendary Decks","Electromagnetic Turtle","","YGLD-ENA00","Secret Rare","Lightly Played Limited","0.40","","1.3800","0.0700","0","0","0.4600",""
"3006394","YuGiOh","King of Games: Yugi's Legendary Decks","Left Arm of the Forbidden One","","YGLD-ENA21","Ultra Rare","Lightly Played 1st Edition","4.06","","6.3800","5.3900","0","0","3.0100",""
"3006385","YuGiOh","King of Games: Yugi's Legendary Decks","Left Leg of the Forbidden One","","YGLD-ENA19","Ultra Rare","Moderately Played 1st Edition","3.03","","5.6900","4.3800","0","0","1.6900",""
"3006705","YuGiOh","King of Games: Yugi's Legendary Decks","Magician of Black Chaos","","YGLD-ENC01","Ultra Rare","Moderately Played 1st Edition","3.07","","4.3800","3.0700","0","0","2.9200",""
"3006809","YuGiOh","King of Games: Yugi's Legendary Decks","Marshmallon","","YGLD-ENC22","Common","Lightly Played 1st Edition","0.24","","1.4900","0.1800","1","0","0.3500",""
"3006475","YuGiOh","King of Games: Yugi's Legendary Decks","Mirror Force (A)","","YGLD-ENA37","Common","Moderately Played 1st Edition","0.63","","2.3100","1.0000","0","0","0.5200",""
